id_loan,orig_dti,orig_ltv,state,orig_upb,Act_endg_upb,cpn_gap,summer,period_end,prepay,period_begin
F103Q2090779,25,77,MA,222000,206560.51,1.47,1,60,0,0
F103Q2090782,27,53,NY,112000,94909.62,1.34,1,60,0,0
F103Q2090785,27,61,WI,200000,0,1.53,1,2,1,0
F103Q2090787,44,84,OH,60000,55597.46,1.47,1,60,0,0
F103Q2090837,30,35,IN,50000,41757.47,1.34,1,60,0,0
F103Q2090842,29,80,WI,259000,0,1.46,0,10,1,0
F103Q2090882,58,34,WI,58000,53885.71,1.47,1,60,0,0
F103Q2090886,36,68,KS,64000,0,2.46,0,4,1,0
F103Q2090943,38,58,NC,132000,0,1.71,1,3,1,0
F103Q2090961,39,80,OH,162000,148592.66,1.47,1,60,0,0
F103Q2090967,41,95,WI,70000,0,0.96,1,26,1,0
F103Q2090994,17,38,MI,250000,232559.74,1.47,1,60,0,0
F103Q2090997,37,80,IL,80000,73686.92,1.39,1,60,0,0
F103Q2091117,50,43,NY,57000,52255.67,1.34,1,60,0,0
F103Q2091127,41,70,WI,98000,0,0.67,0,33,1,0
F103Q2091192,28,80,KS,136000,0,0.84,1,25,1,0
F103Q2091201,27,71,PA,104000,89835.21,0.72,1,60,0,0
F103Q2091232,31,35,RI,95000,88278.68,1.47,1,60,0,0
F103Q2091249,19,80,SC,240000,222345.58,1.22,1,60,0,0
F103Q2091286,32,50,RI,208000,0,1.16,0,7,1,0
F103Q2091294,30,43,WI,129000,0,1.81,1,13,1,0
F103Q2091296,20,94,MD,195000,0,1.09,1,25,1,0
F103Q2091305,17,53,RI,132000,115772.63,1.22,1,60,0,0
F103Q2091308,34,63,CT,278000,0,1.12,1,14,1,0
F103Q2091326,20,65,NY,230000,212639.37,0.97,1,60,0,0
F103Q2091338,58,88,IL,220000,0,-0.05,0,53,1,0
F103Q2091345,23,95,SC,142000,132496.68,1.47,1,60,0,0
F103Q2091347,23,34,GA,95000,87262.04,1.22,1,60,0,0
F103Q2091382,46,90,KY,50000,46892.26,1.47,1,60,0,0
F103Q2091388,29,72,SC,86000,79222.88,1.09,1,60,0,0
F103Q2091391,37,80,FL,270000,0,0.39,0,45,1,0
F103Q2091392,21,69,FL,63000,58597.07,1.47,1,60,0,0
F103Q2091410,3,62,FL,108000,100489.1,1.47,1,60,0,0
F103Q2091415,32,76,MI,132000,0,1.59,1,60,1,0
F103Q2091424,50,95,KS,224000,207764.11,1.47,1,60,0,0
F103Q2091522,13,80,WA,135000,125031.33,1.22,1,60,0,0
F103Q2091557,14,41,MA,111000,0,1.47,0,28,1,0
F103Q2091559,32,85,WI,93000,0,1.37,0,11,1,0
F103Q2091586,55,56,OH,86000,80093.97,1.59,1,60,0,0
F103Q2091587,34,83,IA,77000,71017.28,1.34,1,60,0,0
F103Q2091590,19,73,OH,191000,177159.38,1.22,1,60,0,0
F103Q2091594,26,80,OH,134000,122451.25,1.47,1,60,0,0
F103Q2091597,27,73,NC,75000,69211.11,1.34,1,60,0,0
F103Q2091613,39,87,SC,138000,0,0.96,1,26,1,0
F103Q2091615,49,26,NY,154000,138363.76,1.59,1,60,0,0
F103Q2091616,20,51,NY,100000,0,0.91,0,17,1,0
F103Q2091619,20,63,VA,185000,165010.82,1.22,1,60,0,0
F103Q2091628,44,85,WV,150000,0,1.39,0,23,1,0
F103Q2091636,28,47,NH,120000,109874.19,1.47,1,60,0,0
F103Q2091644,50,93,PA,209000,191591.65,1.47,1,60,0,0
F103Q2091651,42,50,NJ,85000,0,0.61,1,37,1,0
F103Q2091656,15,88,PA,48000,0,1.79,0,59,1,0
F103Q2091668,27,100,KS,56000,0,1.39,0,21,1,0
F103Q2091675,45,77,VA,323000,300036.81,1.47,1,60,0,0
F103Q2091710,40,95,KY,103000,0,0.88,0,18,1,0
F103Q2091771,31,62,VA,323000,298594.2,1.09,1,60,0,0
F103Q2091910,12,70,IN,64000,59871.17,1.59,1,60,0,0
F103Q2092030,30,56,CA,235000,0,1.09,1,24,1,0
F103Q2092141,46,53,CA,316000,0,0.39,0,45,1,0
F103Q2092222,34,70,CA,242000,224704.87,1.47,1,60,0,0
F103Q2092253,34,87,NH,130000,0,1.35,0,10,1,0
F103Q2092273,30,42,IL,191000,177989.13,1.59,1,60,0,0
F103Q2092274,45,59,IL,250000,0,1.28,0,7,1,0
F103Q2094316,42,80,CA,92000,0,2.28,1,12,1,0
F103Q2094325,37,90,CA,220000,193496.38,0.97,1,60,0,0
F103Q2094331,30,72,TN,168000,155574.33,1.09,1,60,0,0
F103Q2094335,29,62,IL,210000,194626.43,1.34,1,60,0,0
F103Q2094400,11,73,PA,112000,98626.39,1.47,1,60,0,0
F103Q2094450,39,80,SC,255000,235283.24,1.34,1,60,0,0
F103Q2094482,40,80,DE,138000,127738.53,1.34,1,60,0,0
F103Q2094502,38,74,IL,136000,0,0.59,0,55,1,0
F103Q2094537,36,80,OH,164000,152115.42,1.22,1,60,0,0
F103Q2094538,32,80,WI,160000,148166.46,1.09,1,60,0,0
F103Q2094624,33,80,MN,126000,115850.85,1.34,1,60,0,0
F103Q2094680,9,77,OH,99000,86160.18,1.47,1,60,0,0
F103Q2094698,25,72,IN,185000,0,1.65,1,1,1,0
F103Q2094701,14,61,IN,68000,0,1.08,1,26,1,0
F103Q2094704,24,78,MA,185000,0,0.19,0,41,1,0
F103Q2094711,41,74,WI,239000,0,1.37,0,11,1,0
F103Q2094721,10,59,OH,147000,0,1.06,0,19,1,0
F103Q2094731,46,67,DE,57000,52730.44,1.72,1,60,0,0
F103Q2094838,28,80,VT,92000,85330.46,1.59,1,60,0,0
F103Q2094855,39,70,NY,140000,130462.51,1.59,1,60,0,0
F103Q2094877,29,95,NY,93000,86527.9,1.97,1,60,0,0
F103Q2094897,20,57,MI,130000,120959.01,1.47,1,60,0,0
F103Q2094930,47,62,NC,323000,0,0.24,0,44,1,0
F103Q2094949,32,70,NC,52000,46247.2,1.22,1,60,0,0
F103Q2094965,24,79,IL,301000,0,1.52,0,23,1,0
F103Q2094997,30,86,IL,146000,0,0.47,0,46,1,0
F103Q2095011,32,33,ME,163000,150963.2,1.34,1,60,0,0
F103Q2095021,22,80,PA,92000,82383.45,1.47,1,60,0,0
F103Q2095042,27,95,SD,52000,46807.96,1.34,1,60,0,0
F103Q2095054,41,80,MI,132000,0,0.74,1,37,1,0
F103Q2095059,25,36,NJ,126000,116055.52,0.97,1,60,0,0
F103Q2095060,40,63,MD,250000,230536.47,1.22,1,60,0,0
F103Q2095075,27,56,CA,173000,160321.83,1.34,1,60,0,0
F103Q2095126,34,76,NY,248000,227126.69,0.84,1,60,0,0
F103Q2095134,21,52,UT,128000,0,0.74,0,34,1,0
F103Q2095149,16,46,KS,90000,0,0.84,1,25,1,0
F103Q2095225,26,79,MI,91000,83952.75,1.22,1,60,0,0
F103Q2095233,51,77,CO,230000,0,0.7,0,32,1,0
F103Q2095234,58,80,CO,203000,188383.41,1.22,1,60,0,0
F103Q2095235,38,75,CO,124000,0,1.5,0,22,1,0
F103Q2095274,29,60,MO,86000,79945.74,1.58,1,60,0,0
F103Q2095281,28,80,OH,71000,66070.7,1.34,1,60,0,0
F103Q2095452,25,95,IL,141000,0,0.98,0,10,1,0
F103Q2095463,49,77,NH,212000,194364.21,0.97,1,60,0,0
F103Q2095473,41,28,MN,250000,0,0.37,0,43,1,0
F103Q2095486,35,34,GA,80000,0,1.13,0,18,1,0
F103Q2095487,57,90,KY,81000,75347.87,1.47,1,60,0,0
F103Q2095491,36,97,AL,48000,44396.18,1.84,1,60,0,0
F103Q2095531,47,66,IL,60000,0,0.45,0,42,1,0
F103Q2095534,48,61,MT,82000,75810.47,0.97,1,60,0,0
F103Q2095574,22,54,IL,170000,157985.82,1.59,1,60,0,0
F103Q2095575,45,80,IL,53000,0,1.16,0,17,1,0
F103Q2095598,23,32,WI,62000,57756.75,1.59,1,60,0,0
F103Q2095601,34,65,WI,153000,134378.42,1.47,1,60,0,0
F103Q2095610,11,77,NE,80000,0,0.35,1,38,1,0
F103Q2095616,20,80,OH,52000,47986.35,1.84,1,60,0,0
F103Q2095695,42,69,IL,75000,0,0.49,0,44,1,0
F103Q2095698,33,72,WI,86000,80127.66,1.47,1,60,0,0
F103Q2095788,26,62,CA,217000,200366.63,1.09,1,60,0,0
F103Q2095845,56,45,MI,90000,83529.02,1.59,1,60,0,0
F103Q2095850,40,80,IN,136000,0,0.59,1,51,1,0
F103Q2095860,27,73,CA,175000,156404.52,1.59,1,60,0,0
F103Q2095871,23,42,CT,130000,117887.4,1.47,1,60,0,0
F103Q2095879,28,69,OH,150000,117093.32,1.47,1,60,0,0
F103Q2095886,24,80,TN,97000,90611.76,1.84,1,60,0,0
F103Q2095890,30,71,FL,106000,98620.5,1.34,1,60,0,0
F103Q2095921,33,78,OH,188000,0,1.37,0,11,1,0
F103Q2095922,33,80,IL,83000,76973.39,1.43,1,60,0,0
F103Q2095924,26,80,MI,104000,87487.95,1.22,1,60,0,0
F103Q2095934,49,77,KS,59000,54664.08,1.47,1,60,0,0
F103Q2095944,7,63,ID,205000,0,0.87,0,58,1,0
F103Q2095947,14,27,MI,76000,62357.2,1.22,1,60,0,0
F103Q2095957,26,67,IL,55000,51330.24,1.72,1,60,0,0
F103Q2095980,32,77,MI,89000,82154.98,1.47,1,60,0,0
F103Q2095982,26,80,OH,67000,0,1.53,0,7,1,0
F103Q2096001,48,59,CA,350000,325659.18,1.47,1,60,0,0
F103Q2096012,26,71,PA,81000,73412.02,0.72,1,60,0,0
F103Q2096051,48,32,NY,160000,148640.75,1.34,1,60,0,0
F103Q2096080,23,50,NY,220000,204381.37,1.34,1,60,0,0
F103Q2096120,26,95,NY,74000,68711.25,1.34,1,60,0,0
F103Q2096143,40,73,NY,227000,211184.29,1.47,1,60,0,0
F103Q2096145,27,26,NY,260000,240770.36,1.09,1,60,0,0
F103Q2096148,19,47,CA,154000,0,0.58,1,26,1,0
F103Q2096149,41,75,NJ,79000,71183.23,1.59,1,60,0,0
F103Q2096155,19,74,MD,290000,257912.74,1.22,1,60,0,0
F103Q2096193,24,71,NY,82000,66638.78,1.59,1,60,0,0
F103Q2096201,38,77,NY,56000,50208.38,1.47,1,60,0,0
F103Q2096245,57,80,WA,186000,172723.25,1.34,1,60,0,0
F103Q2096269,51,90,MO,65000,0,1.17,1,27,1,0
F103Q2096275,39,73,IL,74000,68137.11,0.97,1,60,0,0
F103Q2096281,25,74,MI,57000,52033.82,1.34,1,60,0,0
F103Q2096285,16,90,IN,38000,35330.27,1.84,1,60,0,0
F103Q2096301,21,62,GA,44000,0,1.43,1,13,1,0
F103Q2096304,29,95,KY,142000,131306.12,1.47,1,60,0,0
F103Q2096308,17,54,SC,141000,130782.08,1.22,1,60,0,0
F103Q2096315,27,80,MA,130000,0,1.42,1,27,1,0
F103Q2096318,43,74,MD,103000,0,1.28,0,16,1,0
F103Q2096324,49,52,PA,270000,0,1.36,0,20,1,0
F103Q2096350,24,77,NV,124000,0,1.08,1,26,1,0
F103Q2096362,49,75,CT,322000,297198.94,0.84,1,60,0,0
F103Q2096364,50,40,CO,163000,149888.37,0.97,1,60,0,0
F103Q2096374,49,75,WY,119000,0,1.35,0,28,1,0
F103Q2096457,53,80,CO,240000,216436.39,0.97,1,60,0,0
F103Q2096531,18,40,MA,150000,138863.54,1.09,1,60,0,0
F103Q2096533,22,74,NC,145000,133997.97,1.09,1,60,0,0
F103Q2096555,60,80,CA,135000,0,0.96,1,26,1,0
F103Q2096565,31,80,CA,279000,0,1.01,0,18,1,0
F103Q2096569,28,77,CA,204000,0,1.31,0,19,1,0
F103Q2096571,48,75,CA,116000,0,1.14,0,23,1,0
F103Q2096572,13,37,CA,82000,76178.5,1.34,1,60,0,0
F103Q2096581,54,76,NV,133000,123750.08,1.47,1,60,0,0
F103Q2096610,48,65,OH,137000,126367.05,1.22,1,60,0,0
F103Q2096640,37,79,MA,142000,129401.99,1.59,1,60,0,0
F103Q2096656,19,78,IN,80000,73797.1,1.34,1,60,0,0
F103Q2096658,30,69,FL,125000,0,0.54,1,15,1,0
F103Q2096667,34,63,VT,164000,147737.64,1.22,1,60,0,0
F103Q2096668,56,78,IN,129000,119187.78,1.22,1,60,0,0
F103Q2096671,30,70,MN,214000,194128.91,1.22,1,60,0,0
F103Q2096674,31,72,MA,160000,147650.05,0.84,1,60,0,0
F103Q2096707,30,74,GA,173000,0,1.39,0,23,1,0
F103Q2096712,54,51,WI,40000,0,0.8,0,33,1,0
F103Q2096730,32,79,WI,99000,91835.69,1.47,1,60,0,0
F103Q2096738,21,63,WI,91000,80803.36,1.34,1,60,0,0
F103Q2096739,21,80,IL,111000,0,0.53,1,49,1,0
F103Q2096741,41,74,IN,83000,77345.8,1.59,1,60,0,0
F103Q2096775,26,78,OH,248000,231105.84,1.59,1,60,0,0
F103Q2096776,37,79,OH,120000,111561.1,1.47,1,60,0,0
F103Q2096781,26,67,MA,217000,0,1.12,1,14,1,0
F103Q2096790,33,80,IL,108000,100468.47,1.47,1,60,0,0
F103Q2096816,60,71,MA,267000,248811.8,1.59,1,60,0,0
F103Q2096820,17,22,MA,49000,45521.33,1.34,1,60,0,0
F103Q2096831,32,75,MN,148000,137492.76,1.34,1,60,0,0
F103Q2096845,36,80,KS,106000,95173.26,1.34,1,60,0,0
F103Q2096855,30,80,GA,152000,0,0.59,1,25,1,0
F103Q2096858,49,80,OH,212000,196949.6,1.34,1,60,0,0
F103Q2096870,28,90,MA,270000,0,1.13,0,18,1,0
F103Q2096885,47,94,WI,152000,0,1.78,1,1,1,0
F103Q2096911,31,70,CA,300000,274249.67,0.72,1,60,0,0
F103Q2096919,30,89,MI,71000,65781.76,1.34,1,60,0,0
F103Q2096920,31,80,IL,71000,62855.72,1.02,1,60,0,0
F103Q2096937,32,89,KY,67000,0,0.51,1,48,1,0
F103Q2096950,22,72,KY,140000,129726.5,1.34,1,60,0,0
F103Q2096956,49,73,GA,196000,181725.06,1.34,1,60,0,0
F103Q2096968,23,80,KY,177000,0,1.25,0,11,1,0
F103Q2096985,46,80,MN,97000,90425.67,1.59,1,60,0,0
F103Q2097015,21,39,OH,46000,0,1.4,0,29,1,0
F103Q2097026,22,40,IN,64000,58173.24,1.59,1,60,0,0
F103Q2097034,30,95,WI,85000,76769.2,1.09,1,60,0,0
F103Q2097047,31,59,NJ,323000,298832.61,1.09,1,60,0,0
F103Q2097079,18,80,PA,48000,0,1.05,0,33,1,0
F103Q2097082,43,70,WA,264000,236721.84,1.22,1,60,0,0
F103Q2097104,30,90,NE,162000,150260.83,1.22,1,60,0,0
F103Q2097109,45,70,CO,150000,139350.83,1.34,1,60,0,0
F103Q2097120,50,80,IN,176000,161793.2,1.72,1,60,0,0
F103Q2097125,31,56,MA,281000,0,1.41,1,12,1,0
F103Q2097147,44,95,KY,104000,35495.06,0.97,1,60,0,0
F103Q2097156,43,97,OR,134000,0,0.71,0,55,1,0
F103Q2097171,46,79,NY,142000,0,1.31,0,19,1,0
F103Q2097177,50,79,PA,218000,203455.55,1.72,1,60,0,0
F103Q2097180,26,90,NY,67000,62322.6,1.09,1,60,0,0
F103Q2097182,41,33,WA,125000,0,0.15,0,16,1,0
F103Q2097186,18,49,VA,117000,106192.83,1.47,1,60,0,0
F103Q2097197,40,76,NH,197000,0,0.61,0,54,1,0
F103Q2097198,52,34,NH,130000,116738.31,0.97,1,60,0,0
F103Q2097205,38,80,PA,202000,0,0.79,1,27,1,0
F103Q2097222,49,22,VA,83000,0,0.96,1,25,1,0
F103Q2097223,22,53,SD,145000,134475.08,1.22,1,60,0,0
F103Q2097225,32,80,OH,168000,0,1.53,1,2,1,0
F103Q2097226,24,76,OH,64000,59189.39,1.47,1,60,0,0
F103Q2097234,37,75,MI,88000,82018.44,1.47,1,60,0,0
F103Q2097241,54,61,MN,94000,0,0.79,0,17,1,0
F103Q2097285,38,88,MI,38000,35174.14,1.72,1,60,0,0
F103Q2097306,36,78,CO,178000,0,1.09,1,60,1,0
F103Q2097416,42,80,GA,67000,0,1.29,0,59,1,0
F103Q2097424,24,78,ME,81000,75482,1.59,1,60,0,0
F103Q2097427,27,80,GA,200000,182688.57,1.09,1,60,0,0
F103Q2097428,32,47,IN,71000,66062.39,1.47,1,60,0,0
F103Q2097439,39,85,OH,65000,0,1.55,0,8,1,0
F103Q2097440,29,67,NH,91000,0,1.09,1,25,1,0
F103Q2097442,41,71,MA,240000,0,1.27,0,29,1,0
F103Q2097448,57,55,ME,132000,0,0.2,0,53,1,0
F103Q2097451,30,73,ME,253000,235038.53,1.34,1,60,0,0
F103Q2097462,30,70,RI,156000,0,1.66,1,2,1,0
F103Q2097479,43,80,OH,98000,90951.78,1.47,1,60,0,0
F103Q2097499,23,63,IL,126000,117237.07,1.47,1,60,0,0
F103Q2097540,31,66,IL,154000,136385.65,1.47,1,60,0,0
F103Q2097586,16,64,WI,82000,76646.86,1.54,1,60,0,0
F103Q2097587,37,71,OH,323000,0,1.05,0,6,1,0
F103Q2097594,36,70,KY,133000,0,1.41,0,7,1,0
F103Q2097596,28,62,WI,150000,133555.27,1.59,1,60,0,0
F103Q2097609,31,87,OH,180000,167634.41,1.59,1,60,0,0
F103Q2097610,26,75,WI,86000,79031.74,1.47,1,60,0,0
F103Q2097622,33,78,WI,128000,0,0.91,1,15,1,0
F103Q2097628,25,100,KS,129000,0,1.97,1,24,1,0
F103Q2097634,10,76,IA,116000,0,0.84,0,55,1,0
F103Q2097636,54,66,WI,160000,0,0.84,1,25,1,0
F103Q2097678,46,74,MO,120000,16279.94,1.34,1,60,0,0
F103Q2097687,39,65,TX,79000,0,0.48,0,56,1,0
F103Q2097691,36,78,MO,130000,0,1.12,0,58,1,0
F103Q2097692,19,70,OK,225000,209352.23,1.47,1,60,0,0
F103Q2097707,39,53,CA,260000,243012.38,1.84,1,60,0,0
F103Q2097712,31,39,WI,79000,0,1.59,1,60,1,0
F103Q2097752,39,78,NY,128000,118805.14,1.59,1,60,0,0
F103Q2097784,46,75,FL,120000,0,1.41,1,12,1,0
F103Q2097793,36,75,OH,129000,0,1.12,0,22,1,0
F103Q2097808,40,92,KS,137000,0,0.45,0,42,1,0
F103Q2097809,37,70,KS,70000,0,1.22,1,24,1,0
F103Q2097815,28,97,VA,49000,45357.15,1.97,1,60,0,0
F103Q2097816,28,64,CA,137000,0,0.08,0,40,1,0
F103Q2097843,64,75,GA,102000,0,0.68,0,6,1,0
F103Q2097846,34,90,NC,61000,54711.57,1.34,1,60,0,0
F103Q2097902,1,95,OH,33000,0,0.78,1,49,1,0
F103Q2097925,25,57,WI,124000,0,0.84,1,25,1,0
F103Q2097929,35,71,IL,95000,0,1.14,0,23,1,0
F103Q2097934,19,51,IL,85000,77663.76,1.47,1,60,0,0
F103Q2097946,34,95,MI,81000,75085.34,1.72,1,60,0,0
F103Q2097952,43,80,MI,152000,141845.58,1.59,1,60,0,0
F103Q2097958,14,80,TN,68000,0,1.34,1,24,1,0
F103Q2097983,16,78,ID,60000,0,1.19,0,19,1,0
F103Q2097988,21,79,VA,159000,147802.55,1.47,1,60,0,0
F103Q2098001,31,85,CO,156000,0,0.07,0,41,1,0
F103Q2098008,47,95,MO,25000,0,1.48,0,20,1,0
F103Q2098010,23,50,MO,74000,0,0.96,1,26,1,0
F103Q2098025,26,80,MI,63000,58181.79,0.89,1,60,0,0
F103Q2098033,32,51,MI,70000,65305.83,1.72,1,60,0,0
F103Q2098080,35,90,OH,70000,65111.13,1.47,1,60,0,0
F103Q2098090,28,57,CA,169000,0,1.4,1,1,1,0
F103Q2098092,19,63,AL,113000,104642.61,1.09,1,60,0,0
F103Q2098093,36,80,UT,152000,0,1,0,31,1,0
F103Q2098114,30,70,IL,116000,104513.27,1.47,1,60,0,0
F103Q2098121,55,78,NC,107000,0,0.66,1,36,1,0
F103Q2098124,53,70,SC,210000,194767.76,1.09,1,60,0,0
F103Q2098134,62,58,GA,100000,92885.56,1.34,1,60,0,0
F103Q2098138,26,93,SC,179000,165213.55,0.84,1,60,0,0
F103Q2098144,35,63,NC,134000,124089.08,1.09,1,60,0,0
F103Q2098150,35,70,PA,79000,72469.81,1.47,1,60,0,0
F103Q2098155,38,80,UT,116000,107919.65,1.47,1,60,0,0
F103Q2098159,28,66,ME,91000,83393.1,1.59,1,60,0,0
F103Q2098160,25,56,VA,174000,160802.77,1.22,1,60,0,0
F103Q2098179,25,66,MD,196000,182085.43,1.34,1,60,0,0
F103Q2098202,24,88,VA,203000,0,1.42,0,8,1,0
F103Q2098219,33,90,SC,95000,0,0.88,0,18,1,0
F103Q2098227,40,75,OH,60000,0,1.56,0,19,1,0
F103Q2098235,19,54,IL,161000,149256.64,1.22,1,60,0,0
F103Q2098254,36,95,MI,168000,151285.28,1.34,1,60,0,0
F103Q2098262,45,78,CA,234000,0,1.59,1,3,1,0
F103Q2098265,24,78,TX,131000,121653.28,1.34,1,60,0,0
F103Q2098275,20,73,CA,186000,164723.18,0.84,1,60,0,0
F103Q2098277,15,51,CA,152000,0,0.14,1,48,1,0
F103Q2098281,34,56,OR,250000,222056.05,0.97,1,60,0,0
F103Q2098345,16,77,PA,304000,282269.93,1.47,1,60,0,0
F103Q2098541,22,95,GA,71000,0,0.86,0,57,1,0
F103Q2098573,29,65,OK,78000,72625.84,1.22,1,60,0,0
F103Q2098576,23,68,IL,274000,249862.28,1.22,1,60,0,0
F103Q2098610,23,78,WI,168000,0,1.15,0,29,1,0
F103Q2098615,24,60,DE,173000,0,0.48,0,54,1,0
F103Q2098616,17,80,MT,58000,0,0.61,0,34,1,0
F103Q2098640,8,57,AR,50000,0,1.05,0,33,1,0
F103Q2098641,19,77,NM,177000,0,0.95,0,35,1,0
F103Q2098662,31,85,NY,304000,282849.99,1.47,1,60,0,0
F103Q2098686,39,69,KS,60000,0,0.49,1,37,1,0
F103Q2098691,45,59,OH,60000,54937.02,1.09,1,60,0,0
F103Q2098693,32,71,OH,149000,0,0.53,1,36,1,0
F103Q2098708,33,82,FL,117000,108654.03,1.59,1,60,0,0
F103Q2098731,42,41,IL,55000,51258.04,1.72,1,60,0,0
F103Q2098732,46,72,CA,115000,106823.98,1.34,1,60,0,0
F103Q2098736,18,94,MO,95000,0,1.56,0,19,1,0
F103Q2098745,34,75,KS,69000,0,1.6,0,28,1,0
F103Q2098756,45,52,CA,225000,0,0.28,0,16,1,0
F103Q2098762,41,87,GA,74000,68173.67,1.22,1,60,0,0
F103Q2098774,31,51,IL,46000,39908.56,1.34,1,60,0,0
F103Q2098775,38,75,IL,281000,0,1.84,1,3,1,0
F103Q2098800,28,87,WI,97000,88085.61,1.59,1,60,0,0
F103Q2098802,36,79,OH,160000,147988.86,1.22,1,60,0,0
F103Q2098814,27,80,MI,145000,0,1.78,1,1,1,0
F103Q2098816,38,75,UT,210000,0,1.03,0,7,1,0
F103Q2098819,37,67,ID,99000,91628.45,1.09,1,60,0,0
F103Q2098837,54,66,CT,130000,0,1.17,1,27,1,0
F103Q2098873,37,77,SC,90000,83577.29,1.34,1,60,0,0
F103Q2098876,41,97,NC,56000,51761.82,1.34,1,60,0,0
F103Q2098879,27,46,SC,57000,39258.93,1.47,1,60,0,0
F103Q2098898,33,42,PA,67000,0,1.04,1,15,1,0
F103Q2098902,45,80,IL,92000,0,0.66,1,50,1,0
F103Q2098919,38,80,VA,142000,0,0.74,0,34,1,0
F103Q2098940,12,45,MI,75000,56974.31,1.47,1,60,0,0
F103Q2098941,28,89,MI,96000,0,0.86,0,34,1,0
F103Q2098992,60,70,WA,146000,135155.62,1.47,1,60,0,0
F103Q2098996,38,80,CA,256000,0,0.91,0,17,1,0
F103Q2099004,22,68,ID,85000,79209.61,1.59,1,60,0,0
F103Q2099013,39,85,KS,74000,67198.02,1.84,1,60,0,0
F103Q2099031,35,78,KS,98000,90578.32,1.34,1,60,0,0
F103Q2099046,31,77,IL,111000,102232.69,1.28,1,60,0,0
F103Q2099054,41,67,PA,60000,55009.86,1.59,1,60,0,0
F103Q2099056,17,78,MI,113000,102033,1.22,1,60,0,0
F103Q2099067,26,70,IA,115000,0,0.72,0,46,1,0
F103Q2099068,34,55,IL,100000,92900.78,1.34,1,60,0,0
F103Q2099075,32,82,GA,225000,208290.1,1.09,1,60,0,0
F103Q2099076,30,80,SC,75000,0,0.57,0,32,1,0
F103Q2099104,17,74,KY,96000,0,1.38,0,18,1,0
F103Q2099106,65,75,FL,64000,0,1.26,1,48,1,0
F103Q2099114,20,75,NC,84000,0,1.12,0,22,1,0
F103Q2099121,43,79,FL,129000,119795.05,1.34,1,60,0,0
F103Q2099135,25,90,GA,102000,96059.1,2.22,1,60,0,0
F103Q2099146,36,75,VA,130000,0,1.01,0,21,1,0
F103Q2099149,35,80,ME,176000,0,1.26,0,21,1,0
F103Q2099152,37,60,PA,163000,142653.79,1.34,1,60,0,0
F103Q2099161,29,56,NY,150000,139781.66,1.59,1,60,0,0
F103Q2099162,54,33,MA,100000,92496.19,1.09,1,60,0,0
F103Q2099165,34,49,CA,225000,208016.94,0.97,1,60,0,0
F103Q2099183,45,67,NH,248000,0,2.09,1,3,1,0
F103Q2099184,18,58,MA,265000,0,1.35,0,10,1,0
F103Q2099193,24,71,MI,111000,101756.54,1.09,1,60,0,0
F103Q2099205,19,78,IL,52000,48383.57,1.47,1,60,0,0
F103Q2099214,30,38,MI,154000,0,0.53,0,16,1,0
F103Q2099215,48,65,MN,90000,80927.74,1.47,1,60,0,0
F103Q2099220,30,76,IL,31000,0,1.6,0,28,1,0
F103Q2099222,22,78,OH,140000,126883.56,1.47,1,60,0,0
F103Q2099225,23,74,IN,99000,92487,1.47,1,60,0,0
F103Q2099236,31,66,CA,184000,0,1.09,1,25,1,0
F103Q2099241,32,45,CA,247000,225309.41,1.47,1,60,0,0
F103Q2099248,22,50,NM,55000,0,2.17,1,27,1,0
F103Q2099251,35,75,IL,89000,0,1.25,0,11,1,0
F103Q2099252,38,77,MN,105000,97391.05,1.22,1,60,0,0
F103Q2099256,31,79,MA,279000,0,1.37,0,58,1,0
F103Q2099264,37,66,VA,132000,0,1.09,1,25,1,0
F103Q2099274,12,67,VA,127000,117797.16,1.22,1,60,0,0
F103Q2099281,36,80,NY,156000,145361.92,1.47,1,60,0,0
F103Q2099289,35,77,MA,187000,0,1.67,0,5,1,0
F103Q2099293,44,79,MA,225000,0,1.12,1,14,1,0
F103Q2099308,29,80,PR,138000,128388.45,1.34,1,60,0,0
F103Q2099318,41,80,MN,112000,0,0.5,0,47,1,0
F103Q2099334,30,95,SC,122000,112729.08,1.34,1,60,0,0
F103Q2099346,21,39,NC,117000,95647.93,1.47,1,60,0,0
F103Q2099349,18,65,MN,77000,71179.51,1.47,1,60,0,0
F103Q2099425,43,75,MN,93000,85968.38,1.34,1,60,0,0
F103Q2099428,41,50,CT,250000,231196.57,1.09,1,60,0,0
F103Q2099434,20,42,FL,90000,0,0.85,0,10,1,0
F103Q2099447,45,80,WI,157000,142873.06,1.47,1,60,0,0
F103Q2099456,39,56,KY,54000,50273.64,1.34,1,60,0,0
F103Q2099467,18,70,WI,180000,167308.96,1.34,1,60,0,0
F103Q2099471,48,75,IL,76000,70383.14,1.37,1,60,0,0
F103Q2099475,32,36,MA,313000,0,-0.3,0,53,1,0
F103Q2099480,36,15,WI,323000,295003.35,1.34,1,60,0,0
F103Q2099482,59,80,WI,160000,0,1.53,1,2,1,0
F103Q2099484,41,82,WI,99000,92111.65,1.59,1,60,0,0
F103Q2099487,23,61,WI,77000,66600.57,1.47,1,60,0,0
F103Q2099506,39,62,IN,38000,0,0.33,0,40,1,0
F103Q2099526,29,56,NY,126000,117516.51,1.47,1,60,0,0
F103Q2099579,24,28,IN,45000,0,1.43,1,13,1,0
